id_mesa,id_establecimiento,nro_mesa,sexo,tipo,extranjera,ciudadanos_habilitados
10155,197.11.1.409.504,197.11.1.409.504.2,X,Electronica,NO,500
10156,197.11.1.409.504,197.11.1.409.504.3,X,Electronica,NO,500
10157,197.11.1.409.504,197.11.1.409.504.4,X,Electronica,NO,500
10158,197.11.1.409.504,197.11.1.409.504.5,X,Electronica,NO,500
10159,197.11.1.409.504,197.11.1.409.504.6,X,Electronica,NO,500
10160,197.11.1.409.504,197.11.1.409.504.7,X,Electronica,NO,500
10161,194.11.1.409.504,194.11.1.409.504.8,X,Electronica,NO,500
10162,194.11.1.409.504,194.11.1.409.504.9,X,Electronica,NO,500
10163,194.11.1.409.504,194.11.1.409.504.10,X,Electronica,NO,500
10164,194.11.1.409.504,194.11.1.409.504.11,X,Electronica,NO,500
10165,194.11.1.409.504,194.11.1.409.504.12,X,Electronica,NO,500
10166,194.11.1.409.504,194.11.1.409.504.13,X,Electronica,NO,500
10167,194.11.1.409.504,194.11.1.409.504.14,X,Electronica,NO,500
10168,194.11.1.409.504,194.11.1.409.504.15,X,Electronica,NO,500
10169,194.11.1.409.504,194.11.1.409.504.16,X,Electronica,NO,500
10170,194.11.1.409.504,194.11.1.409.504.17,X,Electronica,NO,500
10171,197.11.3.253.14,197.11.3.253.14.1,X,Electronica,NO,500
10172,197.11.3.253.14,197.11.3.253.14.2,X,Electronica,NO,500
10173,197.11.3.253.14,197.11.3.253.14.3,X,Electronica,NO,500
10174,197.11.3.253.14,197.11.3.253.14.4,X,Electronica,NO,500
10175,197.11.3.253.14,197.11.3.253.14.5,X,Electronica,NO,500
10176,194.11.3.253.14,194.11.3.253.14.6,X,Electronica,NO,500
10177,194.11.3.253.14,194.11.3.253.14.7,X,Electronica,NO,500
10178,194.11.3.253.14,194.11.3.253.14.8,X,Electronica,NO,500
10179,194.11.3.253.14,194.11.3.253.14.9,X,Electronica,NO,500
10180,194.11.3.253.14,194.11.3.253.14.10,X,Electronica,NO,500
10181,194.11.3.253.14,194.11.3.253.14.11,X,Electronica,NO,500
10182,194.11.3.253.14,194.11.3.253.14.12,X,Electronica,NO,500
10183,194.11.3.253.14,194.11.3.253.14.13,X,Electronica,NO,500
10184,194.0.0.32.28,194.0.0.32.28.4,X,Electronica,NO,500
10185,194.0.0.32.28,194.0.0.32.28.5,X,Electronica,NO,500
10186,197.0.0.33.9,197.0.0.33.9.1,X,Electronica,NO,500
10187,197.0.0.33.9,197.0.0.33.9.2,X,Electronica,NO,500
10188,194.0.0.33.9,194.0.0.33.9.3,X,Electronica,NO,500
10189,194.0.0.33.9,194.0.0.33.9.4,X,Electronica,NO,500
10190,197.0.0.34.11,197.0.0.34.11.1,X,Electronica,NO,500
10191,197.0.0.34.11,197.0.0.34.11.2,X,Electronica,NO,500
10192,194.0.0.34.11,194.0.0.34.11.3,X,Electronica,NO,500
10193,197.0.0.35.34,197.0.0.35.34.1,X,Electronica,NO,500
10194,197.0.0.35.34,197.0.0.35.34.2,X,Electronica,NO,500
10195,197.0.0.35.34,197.0.0.35.34.3,X,Electronica,NO,500
10196,194.0.0.35.34,194.0.0.35.34.4,X,Electronica,NO,500
10197,194.0.0.35.34,194.0.0.35.34.5,X,Electronica,NO,500
10198,194.0.0.35.34,194.0.0.35.34.6,X,Electronica,NO,500
10199,209.0.0.35.34,209.0.0.35.34.7,X,Electronica,NO,500
10200,197.0.0.36.24,197.0.0.36.24.1,X,Electronica,NO,500
10201,194.0.0.36.24,194.0.0.36.24.2,X,Electronica,NO,500
10202,194.0.0.36.24,194.0.0.36.24.3,X,Electronica,NO,500
10203,194.0.0.36.24,194.0.0.36.24.4,X,Electronica,NO,500
10204,194.0.0.36.24,194.0.0.36.24.5,X,Electronica,NO,500
10205,197.0.0.37.26,197.0.0.37.26.1,X,Electronica,NO,500
10206,194.0.0.37.26,194.0.0.37.26.2,X,Electronica,NO,500
10207,209.0.0.37.26,209.0.0.37.26.3,X,Electronica,NO,500
10208,197.0.0.38.30,197.0.0.38.30.1,X,Electronica,NO,500
10209,197.0.0.38.30,197.0.0.38.30.2,X,Electronica,NO,500
10210,194.0.0.38.30,194.0.0.38.30.3,X,Electronica,NO,500
10211,194.0.0.38.30,194.0.0.38.30.4,X,Electronica,NO,500
10212,197.0.0.39.13,197.0.0.39.13.1,X,Electronica,NO,500
10213,194.0.0.39.13,194.0.0.39.13.2,X,Electronica,NO,500
10214,197.0.0.40.9,197.0.0.40.9.1,X,Electronica,NO,500
10215,197.0.0.40.9,197.0.0.40.9.2,X,Electronica,NO,500
10216,194.0.0.40.9,194.0.0.40.9.3,X,Electronica,NO,500
10217,194.0.0.40.9,194.0.0.40.9.4,X,Electronica,NO,500
10218,194.0.0.40.9,194.0.0.40.9.5,X,Electronica,NO,500
10219,197.0.0.41.23,197.0.0.41.23.1,X,Electronica,NO,500
10220,194.0.0.41.23,194.0.0.41.23.2,X,Electronica,NO,500
10221,194.0.0.41.23,194.0.0.41.23.3,X,Electronica,NO,500
10222,194.0.0.41.23,194.0.0.41.23.4,X,Electronica,NO,500
10223,194.0.0.41.23,194.0.0.41.23.5,X,Electronica,NO,500
10224,197.0.0.42.27,197.0.0.42.27.1,X,Electronica,NO,500
10225,194.0.0.42.27,194.0.0.42.27.2,X,Electronica,NO,500
10226,194.0.0.42.27,194.0.0.42.27.3,X,Electronica,NO,500
10227,197.0.0.43.16,197.0.0.43.16.1,X,Electronica,NO,500
10228,197.0.0.43.16,197.0.0.43.16.2,X,Electronica,NO,500
10229,194.0.0.43.16,194.0.0.43.16.3,X,Electronica,NO,500
10230,194.0.0.43.16,194.0.0.43.16.4,X,Electronica,NO,500
10231,197.0.0.44.28,197.0.0.44.28.1,X,Electronica,NO,500
10232,197.0.0.44.28,197.0.0.44.28.2,X,Electronica,NO,500
10233,197.0.0.44.28,197.0.0.44.28.3,X,Electronica,NO,500
10234,194.0.0.44.28,194.0.0.44.28.4,X,Electronica,NO,500
10235,194.0.0.44.28,194.0.0.44.28.5,X,Electronica,NO,500
10236,209.0.0.44.28,209.0.0.44.28.6,X,Electronica,NO,500
10237,203.0.0.44.28,203.0.0.44.28.7,X,Electronica,NO,500
10238,197.0.0.45.4,197.0.0.45.4.1,X,Electronica,NO,500
10239,197.0.0.45.4,197.0.0.45.4.2,X,Electronica,NO,500
10240,194.5.3.130.1,194.5.3.130.1.39,X,Electronica,NO,500
10241,194.5.3.130.1,194.5.3.130.1.40,X,Electronica,NO,500
10242,194.5.3.130.1,194.5.3.130.1.41,X,Electronica,NO,500
10243,194.5.3.130.1,194.5.3.130.1.42,X,Electronica,NO,500
10244,194.5.3.130.1,194.5.3.130.1.43,X,Electronica,NO,500
10245,194.5.3.130.1,194.5.3.130.1.44,X,Electronica,NO,500
10246,194.5.3.130.1,194.5.3.130.1.45,X,Electronica,NO,500
10247,194.5.3.130.1,194.5.3.130.1.46,X,Electronica,NO,500
10248,194.5.3.130.1,194.5.3.130.1.47,X,Electronica,NO,500
10249,194.5.3.130.1,194.5.3.130.1.48,X,Electronica,NO,500
10250,194.5.3.130.1,194.5.3.130.1.49,X,Electronica,NO,500
10251,194.5.3.130.1,194.5.3.130.1.50,X,Electronica,NO,500
10252,194.5.3.130.1,194.5.3.130.1.51,X,Electronica,NO,500
10253,194.5.3.130.1,194.5.3.130.1.52,X,Electronica,NO,500
10254,194.5.3.130.1,194.5.3.130.1.53,X,Electronica,NO,500
10255,209.5.3.130.1,209.5.3.130.1.54,X,Electronica,NO,500
10256,202.5.3.130.1,202.5.3.130.1.55,X,Electronica,NO,500
10257,197.5.3.130.501,197.5.3.130.501.1,X,Electronica,NO,500
10258,194.5.3.130.501,194.5.3.130.501.2,X,Electronica,NO,500
10259,194.5.3.130.501,194.5.3.130.501.3,X,Electronica,NO,500
10260,197.5.3.130.503,197.5.3.130.503.1,X,Electronica,NO,500
10261,194.5.3.130.503,194.5.3.130.503.2,X,Electronica,NO,500
10262,194.5.3.130.503,194.5.3.130.503.3,X,Electronica,NO,500
10263,197.5.3.130.504,197.5.3.130.504.1,X,Electronica,NO,500
10264,194.5.3.130.504,194.5.3.130.504.2,X,Electronica,NO,500
10265,194.5.3.130.504,194.5.3.130.504.3,X,Electronica,NO,500
10266,197.5.5.131.1,197.5.5.131.1.1,X,Electronica,NO,500
10267,197.5.5.131.1,197.5.5.131.1.2,X,Electronica,NO,500
10268,194.5.5.131.1,194.5.5.131.1.3,X,Electronica,NO,500
10269,194.5.5.131.1,194.5.5.131.1.4,X,Electronica,NO,500
10270,194.5.5.131.1,194.5.5.131.1.5,X,Electronica,NO,500
10271,194.5.5.131.1,194.5.5.131.1.6,X,Electronica,NO,500
10272,197.5.5.131.501,197.5.5.131.501.1,X,Electronica,NO,500
10273,194.5.5.131.501,194.5.5.131.501.2,X,Electronica,NO,500
10274,197.5.5.131.502,197.5.5.131.502.1,X,Electronica,NO,500
10275,194.5.5.131.502,194.5.5.131.502.2,X,Electronica,NO,500
10276,197.5.7.132.1,197.5.7.132.1.1,X,Electronica,NO,500
10277,197.5.7.132.1,197.5.7.132.1.2,X,Electronica,NO,500
10278,194.5.7.132.1,194.5.7.132.1.3,X,Electronica,NO,500
10279,194.5.7.132.1,194.5.7.132.1.4,X,Electronica,NO,500
10280,209.5.7.132.1,209.5.7.132.1.5,X,Electronica,NO,500
10281,197.5.9.133.1,197.5.9.133.1.1,X,Electronica,NO,500
10282,197.5.9.133.1,197.5.9.133.1.2,X,Electronica,NO,500
10283,197.5.9.133.1,197.5.9.133.1.3,X,Electronica,NO,500
10284,197.5.9.133.1,197.5.9.133.1.4,X,Electronica,NO,500
10285,197.5.9.133.1,197.5.9.133.1.5,X,Electronica,NO,500
10286,197.5.9.133.1,197.5.9.133.1.6,X,Electronica,NO,500
10287,197.5.9.133.1,197.5.9.133.1.7,X,Electronica,NO,500
10288,197.5.9.133.1,197.5.9.133.1.8,X,Electronica,NO,500
10289,194.5.9.133.1,194.5.9.133.1.9,X,Electronica,NO,500
10290,194.5.9.133.1,194.5.9.133.1.10,X,Electronica,NO,500
10291,194.5.9.133.1,194.5.9.133.1.11,X,Electronica,NO,500
10292,194.5.9.133.1,194.5.9.133.1.12,X,Electronica,NO,500
10293,194.5.9.133.1,194.5.9.133.1.13,X,Electronica,NO,500
10294,194.5.9.133.1,194.5.9.133.1.14,X,Electronica,NO,500
10295,194.5.9.133.1,194.5.9.133.1.15,X,Electronica,NO,500
10296,194.5.9.133.1,194.5.9.133.1.16,X,Electronica,NO,500
10297,194.5.9.133.1,194.5.9.133.1.17,X,Electronica,NO,500
10298,197.10.0.225.3,197.10.0.225.3.7,X,Electronica,NO,500
10299,194.10.0.225.3,194.10.0.225.3.8,X,Electronica,NO,500
10300,194.10.0.225.3,194.10.0.225.3.9,X,Electronica,NO,500
10301,194.10.0.225.3,194.10.0.225.3.10,X,Electronica,NO,500
10302,194.10.0.225.3,194.10.0.225.3.11,X,Electronica,NO,500
10303,194.10.0.225.3,194.10.0.225.3.12,X,Electronica,NO,500
10304,194.10.0.225.3,194.10.0.225.3.13,X,Electronica,NO,500
10305,194.10.0.225.3,194.10.0.225.3.14,X,Electronica,NO,500
10306,197.10.0.379.7,197.10.0.379.7.1,X,Electronica,NO,500
10307,197.10.0.379.7,197.10.0.379.7.2,X,Electronica,NO,500
10308,197.10.0.379.7,197.10.0.379.7.3,X,Electronica,NO,500
10309,197.10.0.379.7,197.10.0.379.7.4,X,Electronica,NO,500
10310,197.10.0.379.7,197.10.0.379.7.5,X,Electronica,NO,500
10311,194.10.0.379.7,194.10.0.379.7.6,X,Electronica,NO,500
10312,194.10.0.379.7,194.10.0.379.7.7,X,Electronica,NO,500
10313,194.10.0.379.7,194.10.0.379.7.8,X,Electronica,NO,500
10314,194.10.0.379.7,194.10.0.379.7.9,X,Electronica,NO,500
10315,194.10.0.379.7,194.10.0.379.7.10,X,Electronica,NO,500
10316,194.10.0.379.7,194.10.0.379.7.11,X,Electronica,NO,500
10317,197.10.0.423.11,197.10.0.423.11.1,X,Electronica,NO,500
10318,197.10.0.423.11,197.10.0.423.11.2,X,Electronica,NO,500
10319,197.10.0.423.11,197.10.0.423.11.3,X,Electronica,NO,500
10320,197.10.0.423.11,197.10.0.423.11.4,X,Electronica,NO,500
10321,197.10.0.423.11,197.10.0.423.11.5,X,Electronica,NO,500
10322,197.10.0.423.11,197.10.0.423.11.6,X,Electronica,NO,500
10323,197.10.0.423.11,197.10.0.423.11.7,X,Electronica,NO,500
10324,197.10.0.423.11,197.10.0.423.11.8,X,Electronica,NO,500
10325,197.10.0.423.11,197.10.0.423.11.9,X,Electronica,NO,500
10326,197.10.0.423.11,197.10.0.423.11.10,X,Electronica,NO,500
10327,194.10.0.423.11,194.10.0.423.11.11,X,Electronica,NO,500
10328,194.10.0.423.11,194.10.0.423.11.12,X,Electronica,NO,500
10329,194.10.0.423.11,194.10.0.423.11.13,X,Electronica,NO,500
10330,194.10.0.423.11,194.10.0.423.11.14,X,Electronica,NO,500
10331,194.10.0.423.11,194.10.0.423.11.15,X,Electronica,NO,500
10332,194.10.0.423.11,194.10.0.423.11.16,X,Electronica,NO,500
10333,194.10.0.423.11,194.10.0.423.11.17,X,Electronica,NO,500
10334,194.10.0.423.11,194.10.0.423.11.18,X,Electronica,NO,500
10335,194.10.0.423.11,194.10.0.423.11.19,X,Electronica,NO,500
10336,197.10.0.427.15,197.10.0.427.15.1,X,Electronica,NO,500
10337,197.10.0.427.15,197.10.0.427.15.2,X,Electronica,NO,500
10338,197.10.0.427.15,197.10.0.427.15.3,X,Electronica,NO,500
10339,197.10.0.427.15,197.10.0.427.15.4,X,Electronica,NO,500
10340,197.10.0.427.15,197.10.0.427.15.5,X,Electronica,NO,500
10341,197.10.0.427.15,197.10.0.427.15.6,X,Electronica,NO,500
10342,197.10.0.427.15,197.10.0.427.15.7,X,Electronica,NO,500
10343,197.10.0.427.15,197.10.0.427.15.8,X,Electronica,NO,500
10344,197.10.0.427.15,197.10.0.427.15.9,X,Electronica,NO,500
10345,197.10.0.427.15,197.10.0.427.15.10,X,Electronica,NO,500
10346,197.10.0.427.15,197.10.0.427.15.11,X,Electronica,NO,500
10347,195.12.25.256.1,195.12.25.256.1.3,X,Electronica,NO,500
10348,195.12.27.260.1,195.12.27.260.1.1,X,Electronica,NO,500
10349,195.12.27.260.1,195.12.27.260.1.2,X,Electronica,NO,500
10350,195.12.27.260.1,195.12.27.260.1.3,X,Electronica,NO,500
10351,195.12.27.260.1,195.12.27.260.1.4,X,Electronica,NO,500
10352,195.12.27.260.2,195.12.27.260.2.1,X,Electronica,NO,500
10353,195.12.29.289.1,195.12.29.289.1.1,X,Electronica,NO,500
10354,195.12.29.289.1,195.12.29.289.1.2,X,Electronica,NO,500
10355,195.12.29.289.1,195.12.29.289.1.3,X,Electronica,NO,500
10356,195.12.29.289.1,195.12.29.289.1.4,X,Electronica,NO,500
10357,195.12.29.289.1,195.12.29.289.1.5,X,Electronica,NO,500
10358,195.13.0.217.1,195.13.0.217.1.1,X,Electronica,NO,500
10359,195.13.0.217.1,195.13.0.217.1.2,X,Electronica,NO,500
10360,195.13.0.217.1,195.13.0.217.1.3,X,Electronica,NO,500
10361,195.13.0.217.1,195.13.0.217.1.4,X,Electronica,NO,500
10362,195.13.0.217.1,195.13.0.217.1.5,X,Electronica,NO,500
10363,195.13.0.217.1,195.13.0.217.1.6,X,Electronica,NO,500
10364,195.13.0.217.1,195.13.0.217.1.7,X,Electronica,NO,500
10365,195.13.0.217.1,195.13.0.217.1.8,X,Electronica,NO,500
10366,195.13.0.217.1,195.13.0.217.1.9,X,Electronica,NO,500
10367,195.13.0.217.1,195.13.0.217.1.10,X,Electronica,NO,500
10368,195.13.0.217.1,195.13.0.217.1.11,X,Electronica,NO,500
10369,195.13.0.217.1,195.13.0.217.1.12,X,Electronica,NO,500
10370,195.13.0.217.1,195.13.0.217.1.13,X,Electronica,NO,500
10371,195.13.0.217.1,195.13.0.217.1.14,X,Electronica,NO,500
10372,195.13.0.217.1,195.13.0.217.1.15,X,Electronica,NO,500
10373,195.13.0.217.1,195.13.0.217.1.16,X,Electronica,NO,500
10374,195.13.0.217.1,195.13.0.217.1.17,X,Electronica,NO,500
10375,195.13.0.217.1,195.13.0.217.1.18,X,Electronica,NO,500
10376,195.13.0.217.1,195.13.0.217.1.19,X,Electronica,NO,500
10377,195.13.0.217.1,195.13.0.217.1.20,X,Electronica,NO,500
10378,195.13.0.217.1,195.13.0.217.1.21,X,Electronica,NO,500
10379,195.13.0.217.1,195.13.0.217.1.22,X,Electronica,NO,500
10380,195.13.0.217.1,195.13.0.217.1.23,X,Electronica,NO,500
10381,195.13.0.217.1,195.13.0.217.1.24,X,Electronica,NO,500
10382,195.13.0.217.1,195.13.0.217.1.25,X,Electronica,NO,500
10383,195.13.0.217.1,195.13.0.217.1.26,X,Electronica,NO,500
10384,195.13.0.217.1,195.13.0.217.1.27,X,Electronica,NO,500
10385,195.13.0.217.1,195.13.0.217.1.28,X,Electronica,NO,500
10386,195.13.0.217.1,195.13.0.217.1.29,X,Electronica,NO,500
10387,195.13.0.217.1,195.13.0.217.1.30,X,Electronica,NO,500
10388,195.13.0.217.1,195.13.0.217.1.31,X,Electronica,NO,500
10389,195.13.0.217.1,195.13.0.217.1.32,X,Electronica,NO,500
10390,195.13.0.217.1,195.13.0.217.1.33,X,Electronica,NO,500
10391,195.13.0.217.1,195.13.0.217.1.34,X,Electronica,NO,500
10392,195.13.0.217.1,195.13.0.217.1.35,X,Electronica,NO,500
10393,195.13.0.217.1,195.13.0.217.1.36,X,Electronica,NO,500
10394,195.13.0.217.1,195.13.0.217.1.37,X,Electronica,NO,500
10395,195.13.0.217.1,195.13.0.217.1.38,X,Electronica,NO,500
10396,195.13.0.217.1,195.13.0.217.1.39,X,Electronica,NO,500
10397,195.13.0.217.1,195.13.0.217.1.40,X,Electronica,NO,500
10398,195.13.0.217.1,195.13.0.217.1.41,X,Electronica,NO,500
10399,195.13.0.217.1,195.13.0.217.1.42,X,Electronica,NO,500
10400,195.13.0.217.1,195.13.0.217.1.43,X,Electronica,NO,500
10401,195.13.0.217.1,195.13.0.217.1.44,X,Electronica,NO,500
10402,194.0.0.45.4,194.0.0.45.4.3,X,Electronica,NO,500
10403,197.0.0.46.18,197.0.0.46.18.1,X,Electronica,NO,500
10404,197.0.0.46.18,197.0.0.46.18.2,X,Electronica,NO,500
10405,197.0.0.46.18,197.0.0.46.18.3,X,Electronica,NO,500
10406,197.0.0.46.18,197.0.0.46.18.4,X,Electronica,NO,500
10407,197.0.0.46.18,197.0.0.46.18.5,X,Electronica,NO,500
10408,194.0.0.46.18,194.0.0.46.18.6,X,Electronica,NO,500
10409,194.0.0.46.18,194.0.0.46.18.7,X,Electronica,NO,500
10410,194.0.0.46.18,194.0.0.46.18.8,X,Electronica,NO,500
10411,209.0.0.46.18,209.0.0.46.18.9,X,Electronica,NO,500
10412,197.0.0.47.5,197.0.0.47.5.1,X,Electronica,NO,500
10413,197.0.0.47.5,197.0.0.47.5.2,X,Electronica,NO,500
10414,194.0.0.47.5,194.0.0.47.5.3,X,Electronica,NO,500
10415,194.0.0.47.5,194.0.0.47.5.4,X,Electronica,NO,500
10416,194.0.0.47.5,194.0.0.47.5.5,X,Electronica,NO,500
10417,194.0.0.47.5,194.0.0.47.5.6,X,Electronica,NO,500
10418,194.0.0.47.5,194.0.0.47.5.7,X,Electronica,NO,500
10419,194.0.0.47.5,194.0.0.47.5.8,X,Electronica,NO,500
10420,209.0.0.47.5,209.0.0.47.5.9,X,Electronica,NO,500
10421,197.0.0.48.1,197.0.0.48.1.1,X,Electronica,NO,500
10422,197.0.0.48.1,197.0.0.48.1.2,X,Electronica,NO,500
10423,197.0.0.48.1,197.0.0.48.1.3,X,Electronica,NO,500
10424,194.0.0.48.1,194.0.0.48.1.4,X,Electronica,NO,500
10425,194.0.0.48.1,194.0.0.48.1.5,X,Electronica,NO,500
10426,194.0.0.48.1,194.0.0.48.1.6,X,Electronica,NO,500
10427,194.0.0.48.1,194.0.0.48.1.7,X,Electronica,NO,500
10428,194.0.0.48.1,194.0.0.48.1.8,X,Electronica,NO,500
10429,194.0.0.48.1,194.0.0.48.1.9,X,Electronica,NO,500
10430,197.0.0.49.35,197.0.0.49.35.1,X,Electronica,NO,500
10431,197.0.0.49.35,197.0.0.49.35.2,X,Electronica,NO,500
10432,197.0.0.49.35,197.0.0.49.35.3,X,Electronica,NO,500
10433,197.0.0.49.35,197.0.0.49.35.4,X,Electronica,NO,500
10434,197.0.0.49.35,197.0.0.49.35.5,X,Electronica,NO,500
10435,194.0.0.49.35,194.0.0.49.35.6,X,Electronica,NO,500
10436,194.0.0.49.35,194.0.0.49.35.7,X,Electronica,NO,500
10437,194.0.0.49.35,194.0.0.49.35.8,X,Electronica,NO,500
10438,194.0.0.49.35,194.0.0.49.35.9,X,Electronica,NO,500
10439,194.0.0.49.35,194.0.0.49.35.10,X,Electronica,NO,500
10440,194.0.0.49.35,194.0.0.49.35.11,X,Electronica,NO,500
10441,194.0.0.49.35,194.0.0.49.35.12,X,Electronica,NO,500
10442,194.0.0.49.35,194.0.0.49.35.13,X,Electronica,NO,500
10443,197.0.0.50.12,197.0.0.50.12.1,X,Electronica,NO,500
10444,197.0.0.50.12,197.0.0.50.12.2,X,Electronica,NO,500
10445,194.0.0.50.12,194.0.0.50.12.3,X,Electronica,NO,500
10446,197.1.0.51.1,197.1.0.51.1.1,X,Electronica,NO,500
10447,197.1.0.51.1,197.1.0.51.1.2,X,Electronica,NO,500
10448,197.1.0.51.1,197.1.0.51.1.3,X,Electronica,NO,500
10449,197.1.0.51.1,197.1.0.51.1.4,X,Electronica,NO,500
10450,197.1.0.51.1,197.1.0.51.1.5,X,Electronica,NO,500
10451,197.1.0.51.1,197.1.0.51.1.6,X,Electronica,NO,500
10452,197.1.0.51.1,197.1.0.51.1.7,X,Electronica,NO,500
10453,197.1.0.51.1,197.1.0.51.1.8,X,Electronica,NO,500
10454,197.1.0.51.1,197.1.0.51.1.9,X,Electronica,NO,500
10455,197.1.0.51.1,197.1.0.51.1.10,X,Electronica,NO,500
10456,197.1.0.51.1,197.1.0.51.1.11,X,Electronica,NO,500
10457,194.11.17.363.509,194.11.17.363.509.4,X,Electronica,NO,500
10458,194.11.17.363.509,194.11.17.363.509.5,X,Electronica,NO,500
10459,194.11.17.363.509,194.11.17.363.509.6,X,Electronica,NO,500
10460,194.11.17.363.509,194.11.17.363.509.7,X,Electronica,NO,500
10461,194.11.17.363.509,194.11.17.363.509.8,X,Electronica,NO,500
10462,194.11.17.363.509,194.11.17.363.509.9,X,Electronica,NO,500
10463,194.11.17.363.509,194.11.17.363.509.10,X,Electronica,NO,500
10464,197.11.17.363.510,197.11.17.363.510.1,X,Electronica,NO,500
10465,197.11.17.363.510,197.11.17.363.510.2,X,Electronica,NO,500
10466,194.11.17.363.510,194.11.17.363.510.3,X,Electronica,NO,500
10467,194.11.17.363.510,194.11.17.363.510.4,X,Electronica,NO,500
10468,194.11.17.363.510,194.11.17.363.510.5,X,Electronica,NO,500
10469,194.11.17.363.510,194.11.17.363.510.6,X,Electronica,NO,500
10470,197.11.17.364.8,197.11.17.364.8.1,X,Electronica,NO,500
10471,197.11.17.364.8,197.11.17.364.8.2,X,Electronica,NO,500
10472,197.11.17.364.8,197.11.17.364.8.3,X,Electronica,NO,500
10473,197.11.17.364.8,197.11.17.364.8.4,X,Electronica,NO,500
10474,197.11.17.364.8,197.11.17.364.8.5,X,Electronica,NO,500
10475,197.11.17.364.8,197.11.17.364.8.6,X,Electronica,NO,500
10476,197.11.17.364.8,197.11.17.364.8.7,X,Electronica,NO,500
10477,197.11.17.364.8,197.11.17.364.8.8,X,Electronica,NO,500
10478,197.11.17.364.8,197.11.17.364.8.9,X,Electronica,NO,500
10479,197.11.17.364.8,197.11.17.364.8.10,X,Electronica,NO,500
10480,197.11.17.364.8,197.11.17.364.8.11,X,Electronica,NO,500
10481,194.11.17.364.8,194.11.17.364.8.12,X,Electronica,NO,500
10482,194.11.17.364.8,194.11.17.364.8.13,X,Electronica,NO,500
10483,194.11.17.364.8,194.11.17.364.8.14,X,Electronica,NO,500
10484,194.11.17.364.8,194.11.17.364.8.15,X,Electronica,NO,500
10485,194.11.17.364.8,194.11.17.364.8.16,X,Electronica,NO,500
10486,194.11.17.364.8,194.11.17.364.8.17,X,Electronica,NO,500
10487,194.11.17.364.8,194.11.17.364.8.18,X,Electronica,NO,500
10488,194.11.17.364.8,194.11.17.364.8.19,X,Electronica,NO,500
10489,194.11.17.364.8,194.11.17.364.8.20,X,Electronica,NO,500
10490,194.11.17.364.8,194.11.17.364.8.21,X,Electronica,NO,500
10491,194.11.17.364.8,194.11.17.364.8.22,X,Electronica,NO,500
10492,197.11.17.364.513,197.11.17.364.513.1,X,Electronica,NO,500
10493,197.11.17.364.513,197.11.17.364.513.2,X,Electronica,NO,500
10494,194.11.17.364.513,194.11.17.364.513.3,X,Electronica,NO,500
10495,194.11.17.364.513,194.11.17.364.513.4,X,Electronica,NO,500
10496,194.11.17.364.513,194.11.17.364.513.5,X,Electronica,NO,500
10497,194.11.17.364.513,194.11.17.364.513.6,X,Electronica,NO,500
10498,197.11.19.266.4,197.11.19.266.4.1,X,Electronica,NO,500
10499,197.11.19.266.4,197.11.19.266.4.2,X,Electronica,NO,500
10500,194.11.19.266.4,194.11.19.266.4.3,X,Electronica,NO,500
10501,194.11.19.266.4,194.11.19.266.4.4,X,Electronica,NO,500
10502,194.11.19.266.4,194.11.19.266.4.5,X,Electronica,NO,500
10503,194.11.19.266.4,194.11.19.266.4.6,X,Electronica,NO,500
10504,194.11.19.266.4,194.11.19.266.4.7,X,Electronica,NO,500
10505,194.11.19.266.4,194.11.19.266.4.8,X,Electronica,NO,500
10506,194.11.19.266.4,194.11.19.266.4.9,X,Electronica,NO,500
10507,194.11.19.266.4,194.11.19.266.4.10,X,Electronica,NO,500
10508,194.11.19.266.4,194.11.19.266.4.11,X,Electronica,NO,500
10509,194.11.19.266.4,194.11.19.266.4.12,X,Electronica,NO,500
10510,209.11.19.266.4,209.11.19.266.4.13,X,Electronica,NO,500
10511,197.11.19.381.3,197.11.19.381.3.1,X,Electronica,NO,500
10512,197.11.19.381.3,197.11.19.381.3.2,X,Electronica,NO,500
10513,197.11.19.381.3,197.11.19.381.3.3,X,Electronica,NO,500
10514,197.11.19.381.3,197.11.19.381.3.4,X,Electronica,NO,500
10515,194.11.19.381.3,194.11.19.381.3.5,X,Electronica,NO,500
10516,194.18.2.348.1,194.18.2.348.1.2,X,Electronica,NO,500
10517,197.18.2.385.1,197.18.2.385.1.1,X,Electronica,NO,500
10518,194.18.2.385.1,194.18.2.385.1.2,X,Electronica,NO,500
10519,197.18.2.387.1,197.18.2.387.1.1,X,Electronica,NO,500
10520,194.18.2.387.1,194.18.2.387.1.2,X,Electronica,NO,500
10521,197.18.3.390.1,197.18.3.390.1.1,X,Electronica,NO,500
10522,194.18.3.390.1,194.18.3.390.1.2,X,Electronica,NO,500
10523,194.18.3.390.1,194.18.3.390.1.3,X,Electronica,NO,500
10524,197.18.3.394.1,197.18.3.394.1.1,X,Electronica,NO,500
10525,194.18.3.394.1,194.18.3.394.1.2,X,Electronica,NO,500
10526,197.18.3.464.1,197.18.3.464.1.1,X,Electronica,NO,500
10527,194.18.3.464.1,194.18.3.464.1.2,X,Electronica,NO,500
10528,194.11.19.381.3,194.11.19.381.3.6,X,Electronica,NO,500
10529,194.11.19.381.3,194.11.19.381.3.7,X,Electronica,NO,500
10530,194.11.19.381.3,194.11.19.381.3.8,X,Electronica,NO,500
10531,194.11.19.381.3,194.11.19.381.3.9,X,Electronica,NO,500
